目錄編號,Format,Common Name,Scientific Name,背景鳥種,Recordist,日期,Year,Month,Day,Time,Country,Country-State-County,State,County,地點,Latitude,Longitude,性別與年齡,行為,回播,Captive,Collected,Specimen ID,Home Archive Catalog Number,錄音或照相,麥克風,配件,夥伴機構,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),備註,觀察細節,Parent Species,eBird Species Code,分類類別,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
612486391,照片,斑翡翠,Ceryle rudis,,尤 俊華,2023-12-07,2023,12,7,1321,Taiwan,TW-KIN,Kinmen County,,金門--斗門溪步道(Kinmen--Doumen Creek Trail),24.4760716,118.4057703,"",,Unspecified,"","",,,,,,,S155883182,"",,,,,Ceryle rudis,piekin1,Species,10023,,.00,0,,1746,2619
612486392,照片,斑翡翠,Ceryle rudis,,尤 俊華,2023-12-07,2023,12,7,1321,Taiwan,TW-KIN,Kinmen County,,金門--斗門溪步道(Kinmen--Doumen Creek Trail),24.4760716,118.4057703,"",,Unspecified,"","",,,,,,,S155883182,"",,,,,Ceryle rudis,piekin1,Species,10023,,.00,0,,2531,3722
612486406,照片,魚鷹,Pandion haliaetus,,尤 俊華,2023-12-07,2023,12,7,1321,Taiwan,TW-KIN,Kinmen County,,金門--斗門溪步道(Kinmen--Doumen Creek Trail),24.4760716,118.4057703,"",,Unspecified,"","",,,,,,,S155883182,"",,,,,Pandion haliaetus,osprey,Species,7640,,.00,0,,2427,3702
612486407,照片,魚鷹,Pandion haliaetus,,尤 俊華,2023-12-07,2023,12,7,1321,Taiwan,TW-KIN,Kinmen County,,金門--斗門溪步道(Kinmen--Doumen Creek Trail),24.4760716,118.4057703,"",,Unspecified,"","",,,,,,,S155883182,"",,,,,Pandion haliaetus,osprey,Species,7640,,.00,0,,2035,3133
612486408,照片,魚鷹,Pandion haliaetus,,尤 俊華,2023-12-07,2023,12,7,1321,Taiwan,TW-KIN,Kinmen County,,金門--斗門溪步道(Kinmen--Doumen Creek Trail),24.4760716,118.4057703,"",,Unspecified,"","",,,,,,,S155883182,"",,,,,Pandion haliaetus,osprey,Species,7640,,.00,0,,2537,3665
612486428,照片,褐翅鴉鵑,Centropus sinensis,,尤 俊華,2023-12-07,2023,12,7,1321,Taiwan,TW-KIN,Kinmen County,,金門--斗門溪步道(Kinmen--Doumen Creek Trail),24.4760716,118.4057703,"",,Unspecified,"","",,,,,,,S155883182,"",,,,,Centropus sinensis,grecou1,Species,3116,,.00,0,,1789,2740
612486429,照片,褐翅鴉鵑,Centropus sinensis,,尤 俊華,2023-12-07,2023,12,7,1321,Taiwan,TW-KIN,Kinmen County,,金門--斗門溪步道(Kinmen--Doumen Creek Trail),24.4760716,118.4057703,"",,Unspecified,"","",,,,,,,S155883182,"",,,,,Centropus sinensis,grecou1,Species,3116,,3.00,2,,1721,2679
612486430,照片,褐翅鴉鵑,Centropus sinensis,,尤 俊華,2023-12-07,2023,12,7,1321,Taiwan,TW-KIN,Kinmen County,,金門--斗門溪步道(Kinmen--Doumen Creek Trail),24.4760716,118.4057703,"",,Unspecified,"","",,,,,,,S155883182,"",,,,,Centropus sinensis,grecou1,Species,3116,,.00,0,,2106,3294
612154014,照片,黑喉鴝,Saxicola stejnegeri,,Kuan Chih Yu,2023-12-07,2023,12,7,1339,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S155883221,"",,,,,Saxicola stejnegeri,stonec7,Species,29186,,3.00,1,,3888,5184
612154015,照片,黑喉鴝,Saxicola stejnegeri,,Kuan Chih Yu,2023-12-07,2023,12,7,1339,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S155883221,"",,,,,Saxicola stejnegeri,stonec7,Species,29186,,.00,0,,3888,5184
612154022,照片,黃腹鷚,Anthus rubescens,,Kuan Chih Yu,2023-12-07,2023,12,7,1339,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S155883221,"",,,,,Anthus rubescens,amepip,Species,31361,,5.00,1,,2064,2751
612154024,照片,黃腹鷚,Anthus rubescens,,Kuan Chih Yu,2023-12-07,2023,12,7,1339,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S155883221,"",,,,,Anthus rubescens,amepip,Species,31361,,4.00,1,,2553,3404
612154025,照片,黃腹鷚,Anthus rubescens,,Kuan Chih Yu,2023-12-07,2023,12,7,1339,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S155883221,"",,,,,Anthus rubescens,amepip,Species,31361,,.00,0,,3888,5184
612154031,照片,小辮鴴,Vanellus vanellus,,Kuan Chih Yu,2023-12-07,2023,12,7,1339,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S155883221,"",,,,成群,Vanellus vanellus,norlap,Species,5823,,.00,0,,3354,4472
612154037,照片,斑翡翠,Ceryle rudis,,Kuan Chih Yu,2023-12-07,2023,12,7,1339,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S155883221,"",,,,,Ceryle rudis,piekin1,Species,10023,,5.00,1,,2120,2828
612154038,照片,斑翡翠,Ceryle rudis,,Kuan Chih Yu,2023-12-07,2023,12,7,1339,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S155883221,"",,,,,Ceryle rudis,piekin1,Species,10023,,5.00,1,,3888,5184
612154039,照片,斑翡翠,Ceryle rudis,,Kuan Chih Yu,2023-12-07,2023,12,7,1339,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S155883221,"",,,,,Ceryle rudis,piekin1,Species,10023,,2.00,1,,3888,5184
612154041,照片,玉頸鴉,Corvus pectoralis,,Kuan Chih Yu,2023-12-07,2023,12,7,1339,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S155883221,"",,,,,Corvus pectoralis,colcro1,Species,21226,,.00,0,,2971,3962
612154043,照片,玉頸鴉,Corvus pectoralis,,Kuan Chih Yu,2023-12-07,2023,12,7,1339,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S155883221,"",,,,,Corvus pectoralis,colcro1,Species,21226,,.00,0,,3526,4700
612154044,照片,玉頸鴉,Corvus pectoralis,,Kuan Chih Yu,2023-12-07,2023,12,7,1339,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S155883221,"",,,,,Corvus pectoralis,colcro1,Species,21226,,.00,0,,3888,5184
612154045,照片,玉頸鴉,Corvus pectoralis,,Kuan Chih Yu,2023-12-07,2023,12,7,1339,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S155883221,"",,,,,Corvus pectoralis,colcro1,Species,21226,,.00,0,,3888,5184
612154051,照片,戴勝,Upupa epops,,Kuan Chih Yu,2023-12-07,2023,12,7,1339,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S155883221,"",,,,,Upupa epops,hoopoe,Species,9394,,.00,0,,3573,4765
612464364,照片,棕背伯勞,Lanius schach,,Kuan Chih Yu,2023-12-07,2023,12,7,1339,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S155883221,"",,,,,Lanius schach,lotshr1,Species,20662,,5.00,2,,3888,5184
612464369,照片,八哥(冠八哥),Acridotheres cristatellus,,Kuan Chih Yu,2023-12-07,2023,12,7,1339,Taiwan,TW-KIN,Kinmen County,,金門--金沙后水頭農地(Kinmen--Jinsha Houshuitou Farmland),24.4828606,118.4104603,"",,Unspecified,"","",,,,,,,S155883221,"",,,,,Acridotheres cristatellus,cremyn,Species,27429,,5.00,2,,2915,3886
613065373,照片,冠鸊鷉,Podiceps cristatus,,Yulin Shen,2023-12-07,2023,12,7,1449,Taiwan,TW-KIN,Kinmen County,,金門--全區(Kinmen),24.4471496,118.3843803,"",,Unspecified,"","",,,,,,,S155879855,"",,,,,Podiceps cristatus,grcgre1,Species,1848,,4.50,2,,,
611999343,照片,虎皮鸚鵡(馴化),Melopsittacus undulatus (Domestic type),,Ting-Wei (廷維) HUNG (洪),2023-12-07,2023,12,7,1453,Taiwan,TW-KIN,Kinmen County,,金門--金沙水庫東北側農地,24.4912800,118.4072640,"",,Unspecified,"","",,,,,,,S155881838,"",,,,photo,Melopsittacus undulatus,budger1,Domestic,12317,,.00,0,,1309,1963
611999344,照片,虎皮鸚鵡(馴化),Melopsittacus undulatus (Domestic type),,Ting-Wei (廷維) HUNG (洪),2023-12-07,2023,12,7,1453,Taiwan,TW-KIN,Kinmen County,,金門--金沙水庫東北側農地,24.4912800,118.4072640,"",,Unspecified,"","",,,,,,,S155881838,"",,,,photo,Melopsittacus undulatus,budger1,Domestic,12317,,.00,0,,1688,2532
612154056,照片,藍孔雀,Pavo cristatus,,Kuan Chih Yu,2023-12-07,2023,12,7,1503,Taiwan,TW-KIN,Kinmen County,,金門--光前溪木棧步道(Kinmen--Guangqian Creek Trail),24.4782347,118.4227679,"",,Unspecified,"","",,,,,,,S155877296,"",,,,聚集覓食,Pavo cristatus,compea,Species,1515,,.00,0,,3888,5184
612154060,照片,藍孔雀,Pavo cristatus,,Kuan Chih Yu,2023-12-07,2023,12,7,1503,Taiwan,TW-KIN,Kinmen County,,金門--光前溪木棧步道(Kinmen--Guangqian Creek Trail),24.4782347,118.4227679,"",,Unspecified,"","",,,,,,,S155877296,"",,,,聚集覓食,Pavo cristatus,compea,Species,1515,,.00,0,,3296,4395
612154063,照片,中國黑鶇,Turdus mandarinus,,Kuan Chih Yu,2023-12-07,2023,12,7,1503,Taiwan,TW-KIN,Kinmen County,,金門--光前溪木棧步道(Kinmen--Guangqian Creek Trail),24.4782347,118.4227679,"",,Unspecified,"","",,,,,,,S155877296,"",,,,,Turdus mandarinus,chibla1,Species,28060,,2.00,1,,3888,5184
611999348,照片,鸕鷀(sinensis/hanedae),Phalacrocorax carbo sinensis/hanedae,,Ting-Wei (廷維) HUNG (洪),2023-12-07,2023,12,7,1519,Taiwan,TW-KIN,Kinmen County,,金門--銘傳大學週邊農地,24.4973025,118.4071469,"",,Unspecified,"","",,,,,,,S155882149,"",,,,,Phalacrocorax carbo,grecor3,群(Group),7228,,.00,0,,4557,8256
611999350,照片,紅隼,Falco tinnunculus,,Ting-Wei (廷維) HUNG (洪),2023-12-07,2023,12,7,1519,Taiwan,TW-KIN,Kinmen County,,金門--銘傳大學週邊農地,24.4973025,118.4071469,"",,Unspecified,"","",,,,,,,S155882149,"",,,,,Falco tinnunculus,eurkes,Species,11757,,.00,0,,1772,2658
611999351,照片,紅隼,Falco tinnunculus,,Ting-Wei (廷維) HUNG (洪),2023-12-07,2023,12,7,1519,Taiwan,TW-KIN,Kinmen County,,金門--銘傳大學週邊農地,24.4973025,118.4071469,"",,Unspecified,"","",,,,,,,S155882149,"",,,,,Falco tinnunculus,eurkes,Species,11757,,.00,0,,2028,3042
611999352,照片,紅隼,Falco tinnunculus,,Ting-Wei (廷維) HUNG (洪),2023-12-07,2023,12,7,1519,Taiwan,TW-KIN,Kinmen County,,金門--銘傳大學週邊農地,24.4973025,118.4071469,"",,Unspecified,"","",,,,,,,S155882149,"",,,,,Falco tinnunculus,eurkes,Species,11757,,.00,0,,1932,2898
611999353,照片,紅隼,Falco tinnunculus,,Ting-Wei (廷維) HUNG (洪),2023-12-07,2023,12,7,1519,Taiwan,TW-KIN,Kinmen County,,金門--銘傳大學週邊農地,24.4973025,118.4071469,"",,Unspecified,"","",,,,,,,S155882149,"",,,,,Falco tinnunculus,eurkes,Species,11757,,.00,0,,2175,3263
611999354,照片,紅隼,Falco tinnunculus,,Ting-Wei (廷維) HUNG (洪),2023-12-07,2023,12,7,1519,Taiwan,TW-KIN,Kinmen County,,金門--銘傳大學週邊農地,24.4973025,118.4071469,"",,Unspecified,"","",,,,,,,S155882149,"",,,,,Falco tinnunculus,eurkes,Species,11757,,4.00,1,,3288,4932
612154077,照片,巨嘴鴉,Corvus macrorhynchos,,Kuan Chih Yu,2023-12-07,2023,12,7,1519,Taiwan,TW-KIN,Kinmen County,,金門--農業試驗所(Kinmen--Agricultural Research Institute),24.4476819,118.4503037,"",,Unspecified,"","",,,,,,,S155883335,"",,,,和玉頸鴉混群覓食活動,Corvus macrorhynchos,labcro1,Species,21197,,.00,0,,3174,4233
612154079,照片,玉頸鴉,Corvus pectoralis,,Kuan Chih Yu,2023-12-07,2023,12,7,1519,Taiwan,TW-KIN,Kinmen County,,金門--農業試驗所(Kinmen--Agricultural Research Institute),24.4476819,118.4503037,"",,Unspecified,"","",,,,,,,S155883335,"",,,,,Corvus pectoralis,colcro1,Species,21226,,.00,0,,3148,4197
612154082,照片,白喉紅臀鵯,Pycnonotus aurigaster,,Kuan Chih Yu,2023-12-07,2023,12,7,1519,Taiwan,TW-KIN,Kinmen County,,金門--農業試驗所(Kinmen--Agricultural Research Institute),24.4476819,118.4503037,"",,Unspecified,"","",,,,,,,S155883335,"",,,,,Pycnonotus aurigaster,sohbul1,Species,24346,,.00,0,,2335,3113
612234942,照片,紅鳩,Streptopelia tranquebarica,,尤 俊華,2023-12-07,2023,12,7,1519,Taiwan,TW-KIN,Kinmen County,,金門--農業試驗所(Kinmen--Agricultural Research Institute),24.4476819,118.4503037,"",,Unspecified,"","",,,,,,,S155883336,"",,,,,Streptopelia tranquebarica,recdov1,Species,2079,,3.00,1,,4640,6960
612234987,照片,玉頸鴉,Corvus pectoralis,,尤 俊華,2023-12-07,2023,12,7,1519,Taiwan,TW-KIN,Kinmen County,,金門--農業試驗所(Kinmen--Agricultural Research Institute),24.4476819,118.4503037,"",,Unspecified,"","",,,,,,,S155883336,"",,,,,Corvus pectoralis,colcro1,Species,21226,,.00,0,,4640,6960
612235008,照片,巨嘴鴉,Corvus macrorhynchos,,尤 俊華,2023-12-07,2023,12,7,1519,Taiwan,TW-KIN,Kinmen County,,金門--農業試驗所(Kinmen--Agricultural Research Institute),24.4476819,118.4503037,"",,Unspecified,"","",,,,,,,S155883336,"",,,,和玉頸鴉混群覓食活動,Corvus macrorhynchos,labcro1,Species,21197,,4.00,2,,4640,6960
612235040,照片,白喉紅臀鵯,Pycnonotus aurigaster,,尤 俊華,2023-12-07,2023,12,7,1519,Taiwan,TW-KIN,Kinmen County,,金門--農業試驗所(Kinmen--Agricultural Research Institute),24.4476819,118.4503037,"",,Unspecified,"","",,,,,,,S155883336,"",,,,,Pycnonotus aurigaster,sohbul1,Species,24346,,.00,0,,2884,4329
612235041,照片,白喉紅臀鵯,Pycnonotus aurigaster,,尤 俊華,2023-12-07,2023,12,7,1519,Taiwan,TW-KIN,Kinmen County,,金門--農業試驗所(Kinmen--Agricultural Research Institute),24.4476819,118.4503037,"",,Unspecified,"","",,,,,,,S155883336,"",,,,,Pycnonotus aurigaster,sohbul1,Species,24346,,.00,0,,4640,6960
612235042,照片,白喉紅臀鵯,Pycnonotus aurigaster,,尤 俊華,2023-12-07,2023,12,7,1519,Taiwan,TW-KIN,Kinmen County,,金門--農業試驗所(Kinmen--Agricultural Research Institute),24.4476819,118.4503037,"",,Unspecified,"","",,,,,,,S155883336,"",,,,,Pycnonotus aurigaster,sohbul1,Species,24346,,.00,0,,4640,6960
612235043,照片,白喉紅臀鵯,Pycnonotus aurigaster,,尤 俊華,2023-12-07,2023,12,7,1519,Taiwan,TW-KIN,Kinmen County,,金門--農業試驗所(Kinmen--Agricultural Research Institute),24.4476819,118.4503037,"",,Unspecified,"","",,,,,,,S155883336,"",,,,,Pycnonotus aurigaster,sohbul1,Species,24346,,2.00,1,,4640,6960
612235044,照片,白喉紅臀鵯,Pycnonotus aurigaster,,尤 俊華,2023-12-07,2023,12,7,1519,Taiwan,TW-KIN,Kinmen County,,金門--農業試驗所(Kinmen--Agricultural Research Institute),24.4476819,118.4503037,"",,Unspecified,"","",,,,,,,S155883336,"",,,,,Pycnonotus aurigaster,sohbul1,Species,24346,,.00,0,,4640,6960
612484320,照片,藍孔雀,Pavo cristatus,,尤 俊華,2023-12-07,2023,12,7,1519,Taiwan,TW-KIN,Kinmen County,,金門--農業試驗所(Kinmen--Agricultural Research Institute),24.4476819,118.4503037,"",,Unspecified,"","",,,,,,,S155883336,"",,,,,Pavo cristatus,compea,Species,1515,,.00,0,,4640,6960
612484321,照片,藍孔雀,Pavo cristatus,,尤 俊華,2023-12-07,2023,12,7,1519,Taiwan,TW-KIN,Kinmen County,,金門--農業試驗所(Kinmen--Agricultural Research Institute),24.4476819,118.4503037,"",,Unspecified,"","",,,,,,,S155883336,"",,,,,Pavo cristatus,compea,Species,1515,,.00,0,,4640,6960
612484322,照片,藍孔雀,Pavo cristatus,,尤 俊華,2023-12-07,2023,12,7,1519,Taiwan,TW-KIN,Kinmen County,,金門--農業試驗所(Kinmen--Agricultural Research Institute),24.4476819,118.4503037,"",,Unspecified,"","",,,,,,,S155883336,"",,,,,Pavo cristatus,compea,Species,1515,,.00,0,,4640,6960
612484323,照片,藍孔雀,Pavo cristatus,,尤 俊華,2023-12-07,2023,12,7,1519,Taiwan,TW-KIN,Kinmen County,,金門--農業試驗所(Kinmen--Agricultural Research Institute),24.4476819,118.4503037,"",,Unspecified,"","",,,,,,,S155883336,"",,,,,Pavo cristatus,compea,Species,1515,,.00,0,,4640,6960
612484329,照片,小桑鳲,Eophona migratoria,,尤 俊華,2023-12-07,2023,12,7,1519,Taiwan,TW-KIN,Kinmen County,,金門--農業試驗所(Kinmen--Agricultural Research Institute),24.4476819,118.4503037,"",,Unspecified,"","",,,,,,,S155883336,"",,,,,Eophona migratoria,yebgro1,Species,31578,,4.00,1,,2383,3812
611999365,照片,鵪鶉,Coturnix japonica,,Ting-Wei (廷維) HUNG (洪),2023-12-07,2023,12,7,1542,Taiwan,TW-KIN,Kinmen County,,金門--沙青路東側農地,24.5008850,118.4155860,"",,Unspecified,"","",,,,,,,S155882165,"",,,,"擋在路中間以為受傷了&#xff0c;走過去要檢查結果噴掉",Coturnix japonica,japqua,Species,1678,,4.00,1,,2631,3947
611999370,照片,鵪鶉,Coturnix japonica,,Ting-Wei (廷維) HUNG (洪),2023-12-07,2023,12,7,1542,Taiwan,TW-KIN,Kinmen County,,金門--沙青路東側農地,24.5008850,118.4155860,"",,Unspecified,"","",,,,,,,S155882165,"",,,,"擋在路中間以為受傷了&#xff0c;走過去要檢查結果噴掉",Coturnix japonica,japqua,Species,1678,,3.50,2,,2829,4243
611999398,照片,紅隼,Falco tinnunculus,,Ting-Wei (廷維) HUNG (洪),2023-12-07,2023,12,7,1605,Taiwan,TW-KIN,Kinmen County,,金門--金沙官嶼農地重劃區(Kinmen--Jinsha Guanyu Farmland Consolidation Area),24.5125991,118.4233446,"",,Unspecified,"","",,,,,,,S155882181,"",,,,,Falco tinnunculus,eurkes,Species,11757,,4.00,1,,1292,1938
611999446,照片,大麻鷺,Botaurus stellaris,,Ting-Wei (廷維) HUNG (洪),2023-12-07,2023,12,7,1605,Taiwan,TW-KIN,Kinmen County,,金門--金沙官嶼農地重劃區(Kinmen--Jinsha Guanyu Farmland Consolidation Area),24.5125991,118.4233446,"",,Unspecified,"","",,,,,,,S155882181,"",,,,,Botaurus stellaris,grebit1,Species,7331,,3.00,1,,1533,2299
611999447,照片,大麻鷺,Botaurus stellaris,,Ting-Wei (廷維) HUNG (洪),2023-12-07,2023,12,7,1605,Taiwan,TW-KIN,Kinmen County,,金門--金沙官嶼農地重劃區(Kinmen--Jinsha Guanyu Farmland Consolidation Area),24.5125991,118.4233446,"",,Unspecified,"","",,,,,,,S155882181,"",,,,,Botaurus stellaris,grebit1,Species,7331,,4.50,2,,3308,4962
611999448,照片,大麻鷺,Botaurus stellaris,,Ting-Wei (廷維) HUNG (洪),2023-12-07,2023,12,7,1605,Taiwan,TW-KIN,Kinmen County,,金門--金沙官嶼農地重劃區(Kinmen--Jinsha Guanyu Farmland Consolidation Area),24.5125991,118.4233446,"",,Unspecified,"","",,,,,,,S155882181,"",,,,,Botaurus stellaris,grebit1,Species,7331,,4.00,2,,1612,2419
612478927,照片,褐翅鴉鵑,Centropus sinensis,,Mei-Luan Wang,2023-12-07,2023,12,7,1618,Taiwan,TW-KIN,Kinmen County,,金門--金門植物園(Kinmen--Botanical Garden),24.4546540,118.3974132,"",,Unspecified,"","",,,,,,,S155878763,"",,,,,Centropus sinensis,grecou1,Species,3116,,1.00,1,,1767,2650
612478928,照片,褐翅鴉鵑,Centropus sinensis,,Mei-Luan Wang,2023-12-07,2023,12,7,1618,Taiwan,TW-KIN,Kinmen County,,金門--金門植物園(Kinmen--Botanical Garden),24.4546540,118.3974132,"",,Unspecified,"","",,,,,,,S155878763,"",,,,,Centropus sinensis,grecou1,Species,3116,,1.00,1,,1903,2855
612478929,照片,褐翅鴉鵑,Centropus sinensis,,Mei-Luan Wang,2023-12-07,2023,12,7,1618,Taiwan,TW-KIN,Kinmen County,,金門--金門植物園(Kinmen--Botanical Garden),24.4546540,118.3974132,"",,Unspecified,"","",,,,,,,S155878763,"",,,,,Centropus sinensis,grecou1,Species,3116,,1.00,1,,4000,6000
612479063,照片,叉尾太陽鳥,Aethopyga christinae,,Mei-Luan Wang,2023-12-07,2023,12,7,1618,Taiwan,TW-KIN,Kinmen County,,金門--金門植物園(Kinmen--Botanical Garden),24.4546540,118.3974132,"",,Unspecified,"","",,,,,,,S155878763,"",,,,,Aethopyga christinae,fotsun1,Species,30048,,3.00,1,,2759,4139
612479066,照片,叉尾太陽鳥,Aethopyga christinae,,Mei-Luan Wang,2023-12-07,2023,12,7,1618,Taiwan,TW-KIN,Kinmen County,,金門--金門植物園(Kinmen--Botanical Garden),24.4546540,118.3974132,"",,Unspecified,"","",,,,,,,S155878763,"",,,,,Aethopyga christinae,fotsun1,Species,30048,,3.00,1,,2972,4458
612479072,照片,叉尾太陽鳥,Aethopyga christinae,,Mei-Luan Wang,2023-12-07,2023,12,7,1618,Taiwan,TW-KIN,Kinmen County,,金門--金門植物園(Kinmen--Botanical Garden),24.4546540,118.3974132,"",,Unspecified,"","",,,,,,,S155878763,"",,,,,Aethopyga christinae,fotsun1,Species,30048,,4.00,1,,2050,3075
612479087,照片,叉尾太陽鳥,Aethopyga christinae,,Mei-Luan Wang,2023-12-07,2023,12,7,1618,Taiwan,TW-KIN,Kinmen County,,金門--金門植物園(Kinmen--Botanical Garden),24.4546540,118.3974132,"",,Unspecified,"","",,,,,,,S155878763,"",,,,,Aethopyga christinae,fotsun1,Species,30048,,2.00,1,,3201,4802
612479176,照片,叉尾太陽鳥,Aethopyga christinae,,Mei-Luan Wang,2023-12-07,2023,12,7,1618,Taiwan,TW-KIN,Kinmen County,,金門--金門植物園(Kinmen--Botanical Garden),24.4546540,118.3974132,"",,Unspecified,"","",,,,,,,S155878763,"",,,,,Aethopyga christinae,fotsun1,Species,30048,,2.00,1,,1767,2650
612479177,照片,叉尾太陽鳥,Aethopyga christinae,,Mei-Luan Wang,2023-12-07,2023,12,7,1618,Taiwan,TW-KIN,Kinmen County,,金門--金門植物園(Kinmen--Botanical Garden),24.4546540,118.3974132,"",,Unspecified,"","",,,,,,,S155878763,"",,,,,Aethopyga christinae,fotsun1,Species,30048,,1.00,1,,2759,4139
612479178,照片,叉尾太陽鳥,Aethopyga christinae,,Mei-Luan Wang,2023-12-07,2023,12,7,1618,Taiwan,TW-KIN,Kinmen County,,金門--金門植物園(Kinmen--Botanical Garden),24.4546540,118.3974132,"",,Unspecified,"","",,,,,,,S155878763,"",,,,,Aethopyga christinae,fotsun1,Species,30048,,1.00,1,,2758,4138
612479179,照片,叉尾太陽鳥,Aethopyga christinae,,Mei-Luan Wang,2023-12-07,2023,12,7,1618,Taiwan,TW-KIN,Kinmen County,,金門--金門植物園(Kinmen--Botanical Garden),24.4546540,118.3974132,"",,Unspecified,"","",,,,,,,S155878763,"",,,,,Aethopyga christinae,fotsun1,Species,30048,,2.00,1,,2378,3568
612479180,照片,叉尾太陽鳥,Aethopyga christinae,,Mei-Luan Wang,2023-12-07,2023,12,7,1618,Taiwan,TW-KIN,Kinmen County,,金門--金門植物園(Kinmen--Botanical Garden),24.4546540,118.3974132,"",,Unspecified,"","",,,,,,,S155878763,"",,,,,Aethopyga christinae,fotsun1,Species,30048,,2.00,1,,2208,3312
612479181,照片,叉尾太陽鳥,Aethopyga christinae,,Mei-Luan Wang,2023-12-07,2023,12,7,1618,Taiwan,TW-KIN,Kinmen County,,金門--金門植物園(Kinmen--Botanical Garden),24.4546540,118.3974132,"",,Unspecified,"","",,,,,,,S155878763,"",,,,,Aethopyga christinae,fotsun1,Species,30048,,.00,0,,2050,3075
612479183,照片,叉尾太陽鳥,Aethopyga christinae,,Mei-Luan Wang,2023-12-07,2023,12,7,1618,Taiwan,TW-KIN,Kinmen County,,金門--金門植物園(Kinmen--Botanical Garden),24.4546540,118.3974132,"",,Unspecified,"","",,,,,,,S155878763,"",,,,,Aethopyga christinae,fotsun1,Species,30048,,2.00,1,,1903,2855
612479184,照片,叉尾太陽鳥,Aethopyga christinae,,Mei-Luan Wang,2023-12-07,2023,12,7,1618,Taiwan,TW-KIN,Kinmen County,,金門--金門植物園(Kinmen--Botanical Garden),24.4546540,118.3974132,"",,Unspecified,"","",,,,,,,S155878763,"",,,,,Aethopyga christinae,fotsun1,Species,30048,,2.00,1,,2195,3292
612479185,照片,叉尾太陽鳥,Aethopyga christinae,,Mei-Luan Wang,2023-12-07,2023,12,7,1618,Taiwan,TW-KIN,Kinmen County,,金門--金門植物園(Kinmen--Botanical Garden),24.4546540,118.3974132,"",,Unspecified,"","",,,,,,,S155878763,"",,,,,Aethopyga christinae,fotsun1,Species,30048,,3.00,1,,2208,3312
612479186,照片,叉尾太陽鳥,Aethopyga christinae,,Mei-Luan Wang,2023-12-07,2023,12,7,1618,Taiwan,TW-KIN,Kinmen County,,金門--金門植物園(Kinmen--Botanical Garden),24.4546540,118.3974132,"",,Unspecified,"","",,,,,,,S155878763,"",,,,,Aethopyga christinae,fotsun1,Species,30048,,2.00,1,,3201,4802
